trip_id,driver_id,pickup_time,pickup_zone,drop_zone,distance_km,surge_multiplier,fare,drop_time
2734,208,2026-01-29 11:15:00,Indiranagar,Jayanagar,8.49,1.0,177.0,2026-01-29 11:40:00
2735,351,2026-01-29 11:30:00,Koramangala,MG Road,8.33,1.5,262.0,2026-01-29 11:54:00
2736,545,2026-01-29 11:45:00,Whitefield,MG Road,20.35,1.0,355.0,2026-01-29 12:46:00
2737,504,2026-01-29 12:00:00,Jayanagar,Koramangala,24.4,1.5,624.0,2026-01-29 13:13:00
2738,470,2026-01-29 12:15:00,Koramangala,Koramangala,10.0,1.0,200.0,2026-01-29 12:45:00
2739,434,2026-01-29 12:30:00,Whitefield,MG Road,2.9,1.0,94.0,2026-01-29 12:38:00
2740,230,2026-01-29 12:45:00,MG Road,MG Road,2.84,1.0,93.0,2026-01-29 12:53:00
2741,557,2026-01-29 13:00:00,Whitefield,Whitefield,19.46,1.0,342.0,2026-01-29 13:58:00
2742,393,2026-01-29 13:15:00,Koramangala,Whitefield,14.7,1.0,270.0,2026-01-29 13:59:00
2743,120,2026-01-29 13:30:00,Indiranagar,Jayanagar,20.02,1.0,350.0,2026-01-29 14:30:00
2744,382,2026-01-29 13:45:00,Jayanagar,MG Road,18.04,1.0,321.0,2026-01-29 14:39:00
2745,385,2026-01-29 14:00:00,MG Road,Indiranagar,22.87,1.0,393.0,2026-01-29 15:08:00
2746,101,2026-01-29 14:15:00,Whitefield,Whitefield,22.37,1.2,463.0,2026-01-29 15:22:00
2747,219,2026-01-29 14:30:00,Koramangala,Koramangala,20.13,1.0,352.0,2026-01-29 15:30:00
2748,135,2026-01-29 14:45:00,Koramangala,MG Road,12.93,1.2,293.0,2026-01-29 15:23:00
2749,298,2026-01-29 15:00:00,Jayanagar,Indiranagar,9.09,2.0,373.0,2026-01-29 15:27:00
2750,585,2026-01-29 15:15:00,Koramangala,Indiranagar,13.66,1.0,255.0,2026-01-29 15:55:00
2751,345,2026-01-29 15:30:00,Koramangala,Indiranagar,13.55,1.0,253.0,2026-01-29 16:10:00
2752,159,2026-01-29 15:45:00,Jayanagar,Koramangala,16.04,1.0,291.0,2026-01-29 16:33:00
2753,425,2026-01-29 16:00:00,MG Road,Whitefield,6.28,1.0,144.0,2026-01-29 16:18:00
2754,261,2026-01-29 16:15:00,Indiranagar,Indiranagar,17.08,1.2,367.0,2026-01-29 17:06:00
2755,597,2026-01-29 16:30:00,Indiranagar,Whitefield,12.5,1.0,238.0,2026-01-29 17:07:00
2756,279,2026-01-29 16:45:00,Whitefield,Jayanagar,16.26,1.0,294.0,2026-01-29 17:33:00
2757,306,2026-01-29 17:00:00,MG Road,Koramangala,7.51,1.0,163.0,2026-01-29 17:22:00
2758,112,2026-01-29 17:15:00,Whitefield,Whitefield,11.99,1.5,345.0,2026-01-29 17:50:00
2759,590,2026-01-29 17:30:00,Indiranagar,Whitefield,6.83,1.2,183.0,2026-01-29 17:50:00
2760,376,2026-01-29 17:45:00,Jayanagar,Indiranagar,22.13,2.0,764.0,2026-01-29 18:51:00
2761,281,2026-01-29 18:00:00,Koramangala,Indiranagar,13.22,1.5,372.0,2026-01-29 18:39:00
2762,342,2026-01-29 18:15:00,Indiranagar,Koramangala,7.17,1.0,158.0,2026-01-29 18:36:00
2763,316,2026-01-29 18:30:00,MG Road,Whitefield,2.95,1.0,94.0,2026-01-29 18:38:00
2764,351,2026-01-29 18:45:00,Indiranagar,MG Road,17.54,1.0,313.0,2026-01-29 19:37:00
2765,399,2026-01-29 19:00:00,MG Road,Indiranagar,6.94,1.0,154.0,2026-01-29 19:20:00
2766,226,2026-01-29 19:15:00,MG Road,Indiranagar,24.76,1.0,421.0,2026-01-29 20:29:00
2767,582,2026-01-29 19:30:00,MG Road,Jayanagar,14.28,1.0,264.0,2026-01-29 20:12:00
2768,317,2026-01-29 19:45:00,Whitefield,Koramangala,8.65,1.0,180.0,2026-01-29 20:10:00
2769,406,2026-01-29 20:00:00,Jayanagar,Whitefield,17.13,1.0,307.0,2026-01-29 20:51:00
2770,385,2026-01-29 20:15:00,Indiranagar,Whitefield,8.33,1.5,262.0,2026-01-29 20:39:00
2771,285,2026-01-29 20:30:00,Jayanagar,Whitefield,20.87,1.5,545.0,2026-01-29 21:32:00
2772,139,2026-01-29 20:45:00,Koramangala,Indiranagar,9.09,1.0,186.0,2026-01-29 21:12:00
2773,323,2026-01-29 21:00:00,Indiranagar,Koramangala,24.73,1.0,421.0,2026-01-29 22:14:00
2774,284,2026-01-29 21:15:00,Jayanagar,Whitefield,15.92,1.0,289.0,2026-01-29 22:02:00
2775,595,2026-01-29 21:30:00,Jayanagar,MG Road,21.42,1.5,557.0,2026-01-29 22:34:00
2776,527,2026-01-29 21:45:00,Koramangala,Jayanagar,3.67,2.0,210.0,2026-01-29 21:56:00
2777,278,2026-01-29 22:00:00,MG Road,Jayanagar,10.01,1.0,200.0,2026-01-29 22:30:00
2778,507,2026-01-29 22:15:00,Indiranagar,Whitefield,18.96,1.0,334.0,2026-01-29 23:11:00
2779,528,2026-01-29 22:30:00,Indiranagar,Indiranagar,17.07,1.0,306.0,2026-01-29 23:21:00
2780,394,2026-01-29 22:45:00,Koramangala,Jayanagar,6.47,1.0,147.0,2026-01-29 23:04:00
2781,440,2026-01-29 23:00:00,MG Road,Jayanagar,10.19,1.2,243.0,2026-01-29 23:30:00
2782,251,2026-01-29 23:15:00,Indiranagar,Jayanagar,8.06,1.0,171.0,2026-01-29 23:39:00
2783,484,2026-01-29 23:30:00,Indiranagar,Jayanagar,16.11,2.0,583.0,2026-01-30 00:18:00
2784,226,2026-01-29 23:45:00,Indiranagar,Whitefield,9.93,1.0,199.0,2026-01-30 00:14:00
2785,401,2026-01-30 00:00:00,MG Road,Koramangala,9.11,1.2,224.0,2026-01-30 00:27:00
2786,408,2026-01-30 00:15:00,Koramangala,Koramangala,6.77,1.0,152.0,2026-01-30 00:35:00
2787,436,2026-01-30 00:30:00,Indiranagar,Indiranagar,11.41,1.0,221.0,2026-01-30 01:04:00
2788,534,2026-01-30 00:45:00,Jayanagar,MG Road,6.5,1.2,177.0,2026-01-30 01:04:00
2789,334,2026-01-30 01:00:00,MG Road,Koramangala,24.14,1.5,618.0,2026-01-30 02:12:00
2790,480,2026-01-30 01:15:00,Whitefield,MG Road,5.55,1.2,160.0,2026-01-30 01:31:00
2791,475,2026-01-30 01:30:00,Koramangala,Koramangala,23.01,1.2,474.0,2026-01-30 02:39:00
2792,108,2026-01-30 01:45:00,Jayanagar,Koramangala,11.85,1.2,273.0,2026-01-30 02:20:00
2793,598,2026-01-30 02:00:00,Indiranagar,Indiranagar,10.69,1.0,210.0,2026-01-30 02:32:00
2794,441,2026-01-30 02:15:00,Whitefield,Jayanagar,7.32,1.2,192.0,2026-01-30 02:36:00
2795,229,2026-01-30 02:30:00,Koramangala,Indiranagar,16.62,1.2,359.0,2026-01-30 03:19:00
2796,364,2026-01-30 02:45:00,MG Road,Koramangala,17.77,1.0,317.0,2026-01-30 03:38:00
2797,257,2026-01-30 03:00:00,Whitefield,Jayanagar,12.75,1.0,241.0,2026-01-30 03:38:00
2798,452,2026-01-30 03:15:00,Whitefield,Jayanagar,3.28,1.2,119.0,2026-01-30 03:24:00
2799,458,2026-01-30 03:30:00,Jayanagar,Jayanagar,23.13,1.5,595.0,2026-01-30 04:39:00
2800,105,2026-01-30 03:45:00,Koramangala,MG Road,24.55,1.0,418.0,2026-01-30 04:58:00
2801,595,2026-01-30 04:00:00,Jayanagar,Koramangala,11.91,1.5,343.0,2026-01-30 04:35:00
2802,186,2026-01-30 04:15:00,Jayanagar,Whitefield,16.11,1.5,437.0,2026-01-30 05:03:00
2803,275,2026-01-30 04:30:00,Indiranagar,Indiranagar,12.36,1.0,235.0,2026-01-30 05:07:00
2804,390,2026-01-30 04:45:00,MG Road,MG Road,9.4,1.2,229.0,2026-01-30 05:13:00
2805,293,2026-01-30 05:00:00,Whitefield,Indiranagar,3.78,1.0,107.0,2026-01-30 05:11:00
2806,411,2026-01-30 05:15:00,Koramangala,Whitefield,12.49,1.0,237.0,2026-01-30 05:52:00
2807,219,2026-01-30 05:30:00,MG Road,Jayanagar,20.82,1.0,362.0,2026-01-30 06:32:00
2808,318,2026-01-30 05:45:00,MG Road,Whitefield,2.39,1.5,129.0,2026-01-30 05:52:00
2809,527,2026-01-30 06:00:00,Koramangala,Indiranagar,15.39,1.0,281.0,2026-01-30 06:46:00
2810,558,2026-01-30 06:15:00,MG Road,Whitefield,22.26,1.5,576.0,2026-01-30 07:21:00
2811,514,2026-01-30 06:30:00,Indiranagar,Koramangala,7.0,1.0,155.0,2026-01-30 06:51:00
2812,214,2026-01-30 06:45:00,MG Road,Whitefield,6.21,1.5,215.0,2026-01-30 07:03:00
2813,566,2026-01-30 07:00:00,Indiranagar,Koramangala,19.76,1.5,520.0,2026-01-30 07:59:00
2814,245,2026-01-30 07:15:00,Whitefield,Whitefield,7.87,1.5,252.0,2026-01-30 07:38:00
2815,126,2026-01-30 07:30:00,Whitefield,Koramangala,6.42,1.2,176.0,2026-01-30 07:49:00
2816,236,2026-01-30 07:45:00,Jayanagar,Koramangala,10.69,1.5,316.0,2026-01-30 08:17:00
2817,403,2026-01-30 08:00:00,Indiranagar,Whitefield,11.03,1.0,215.0,2026-01-30 08:33:00
2818,332,2026-01-30 08:15:00,Whitefield,MG Road,22.1,1.0,382.0,2026-01-30 09:21:00
2819,469,2026-01-30 08:30:00,MG Road,Jayanagar,16.22,1.0,293.0,2026-01-30 09:18:00
2820,176,2026-01-30 08:45:00,Koramangala,Jayanagar,11.34,1.2,264.0,2026-01-30 09:19:00
2821,575,2026-01-30 09:00:00,Koramangala,Jayanagar,14.29,1.0,264.0,2026-01-30 09:42:00
2822,428,2026-01-30 09:15:00,Indiranagar,Koramangala,23.94,1.0,409.0,2026-01-30 10:26:00
2823,445,2026-01-30 09:30:00,Jayanagar,Jayanagar,4.6,1.5,178.0,2026-01-30 09:43:00
2824,402,2026-01-30 09:45:00,MG Road,Koramangala,6.78,1.2,182.0,2026-01-30 10:05:00
2825,552,2026-01-30 10:00:00,Indiranagar,MG Road,24.14,1.5,618.0,2026-01-30 11:12:00
2826,389,2026-01-30 10:15:00,Koramangala,Whitefield,24.02,1.0,410.0,2026-01-30 11:27:00
2827,101,2026-01-30 10:30:00,Indiranagar,Whitefield,6.07,1.0,141.0,2026-01-30 10:48:00
2828,247,2026-01-30 10:45:00,MG Road,Koramangala,5.34,1.0,130.0,2026-01-30 11:01:00
2829,387,2026-01-30 11:00:00,Whitefield,Koramangala,11.68,1.0,225.0,2026-01-30 11:35:00
2830,564,2026-01-30 11:15:00,MG Road,MG Road,3.14,1.0,97.0,2026-01-30 11:24:00
2831,242,2026-01-30 11:30:00,Whitefield,Jayanagar,17.06,1.0,306.0,2026-01-30 12:21:00
2832,153,2026-01-30 11:45:00,Whitefield,MG Road,3.78,1.0,107.0,2026-01-30 11:56:00
2833,404,2026-01-30 12:00:00,Whitefield,Whitefield,3.33,1.0,100.0,2026-01-30 12:09:00
2834,169,2026-01-30 12:15:00,Indiranagar,Whitefield,13.16,1.0,247.0,2026-01-30 12:54:00
2835,461,2026-01-30 12:30:00,Koramangala,Jayanagar,24.03,1.0,410.0,2026-01-30 13:42:00
2836,190,2026-01-30 12:45:00,Indiranagar,Whitefield,11.82,1.2,273.0,2026-01-30 13:20:00
2837,546,2026-01-30 13:00:00,Koramangala,Koramangala,10.2,1.2,244.0,2026-01-30 13:30:00
2838,320,2026-01-30 13:15:00,MG Road,Whitefield,24.95,1.5,636.0,2026-01-30 14:29:00
2839,550,2026-01-30 13:30:00,Jayanagar,Indiranagar,14.24,1.0,264.0,2026-01-30 14:12:00
2840,598,2026-01-30 13:45:00,MG Road,Jayanagar,10.63,2.0,419.0,2026-01-30 14:16:00
2841,292,2026-01-30 14:00:00,Indiranagar,Jayanagar,10.87,1.5,320.0,2026-01-30 14:32:00
2842,554,2026-01-30 14:15:00,Indiranagar,Jayanagar,6.48,1.0,147.0,2026-01-30 14:34:00
2843,163,2026-01-30 14:30:00,Koramangala,Indiranagar,13.78,1.0,257.0,2026-01-30 15:11:00
2844,173,2026-01-30 14:45:00,Indiranagar,MG Road,12.09,1.0,231.0,2026-01-30 15:21:00
2845,261,2026-01-30 15:00:00,Whitefield,Koramangala,8.23,1.2,208.0,2026-01-30 15:24:00
2846,269,2026-01-30 15:15:00,Indiranagar,Jayanagar,5.69,1.0,135.0,2026-01-30 15:32:00
2847,189,2026-01-30 15:30:00,Koramangala,Whitefield,9.16,1.5,281.0,2026-01-30 15:57:00
2848,276,2026-01-30 15:45:00,Koramangala,Koramangala,13.7,1.0,256.0,2026-01-30 16:26:00
2849,369,2026-01-30 16:00:00,Whitefield,Whitefield,3.34,2.0,200.0,2026-01-30 16:10:00
2850,173,2026-01-30 16:15:00,Koramangala,Koramangala,5.54,1.5,200.0,2026-01-30 16:31:00
2851,345,2026-01-30 16:30:00,Jayanagar,Koramangala,23.8,2.0,814.0,2026-01-30 17:41:00
2852,177,2026-01-30 16:45:00,MG Road,Whitefield,14.49,1.0,267.0,2026-01-30 17:28:00
2853,259,2026-01-30 17:00:00,Indiranagar,Whitefield,3.46,1.0,102.0,2026-01-30 17:10:00
2854,589,2026-01-30 17:15:00,Jayanagar,Koramangala,17.94,1.2,383.0,2026-01-30 18:08:00
2855,559,2026-01-30 17:30:00,Indiranagar,Jayanagar,3.42,1.2,122.0,2026-01-30 17:40:00
2856,424,2026-01-30 17:45:00,Jayanagar,Whitefield,18.99,1.0,335.0,2026-01-30 18:41:00
2857,198,2026-01-30 18:00:00,Indiranagar,Indiranagar,19.25,1.2,406.0,2026-01-30 18:57:00
2858,481,2026-01-30 18:15:00,Whitefield,Indiranagar,16.97,1.0,305.0,2026-01-30 19:05:00
2859,202,2026-01-30 18:30:00,Koramangala,Koramangala,18.84,1.0,333.0,2026-01-30 19:26:00
2860,594,2026-01-30 18:45:00,Koramangala,MG Road,4.02,1.0,110.0,2026-01-30 18:57:00
2861,232,2026-01-30 19:00:00,Whitefield,Koramangala,18.72,1.5,496.0,2026-01-30 19:56:00
2862,202,2026-01-30 19:15:00,Jayanagar,Koramangala,5.14,1.0,127.0,2026-01-30 19:30:00
2863,119,2026-01-30 19:30:00,MG Road,Jayanagar,9.81,1.2,237.0,2026-01-30 19:59:00
2864,554,2026-01-30 19:45:00,Jayanagar,Jayanagar,23.68,1.0,405.0,2026-01-30 20:56:00
2865,582,2026-01-30 20:00:00,Koramangala,MG Road,13.57,1.2,304.0,2026-01-30 20:40:00
2866,182,2026-01-30 20:15:00,MG Road,MG Road,24.25,1.5,621.0,2026-01-30 21:27:00
2867,497,2026-01-30 20:30:00,Indiranagar,MG Road,4.05,1.0,111.0,2026-01-30 20:42:00
2868,589,2026-01-30 20:45:00,MG Road,MG Road,12.98,1.0,245.0,2026-01-30 21:23:00
2869,379,2026-01-30 21:00:00,Jayanagar,MG Road,3.44,1.2,122.0,2026-01-30 21:10:00
2870,439,2026-01-30 21:15:00,Whitefield,Koramangala,16.49,1.5,446.0,2026-01-30 22:04:00
2871,465,2026-01-30 21:30:00,Indiranagar,Koramangala,3.81,1.0,107.0,2026-01-30 21:41:00
2872,431,2026-01-30 21:45:00,Jayanagar,Indiranagar,6.03,1.0,140.0,2026-01-30 22:03:00
2873,229,2026-01-30 22:00:00,Indiranagar,Indiranagar,7.95,1.0,169.0,2026-01-30 22:23:00
2874,444,2026-01-30 22:15:00,MG Road,Whitefield,19.22,1.0,338.0,2026-01-30 23:12:00
2875,410,2026-01-30 22:30:00,Koramangala,Koramangala,5.77,1.0,137.0,2026-01-30 22:47:00
2876,555,2026-01-30 22:45:00,Jayanagar,MG Road,21.47,1.5,558.0,2026-01-30 23:49:00
2877,189,2026-01-30 23:00:00,Whitefield,Whitefield,5.03,1.0,125.0,2026-01-30 23:15:00
2878,313,2026-01-30 23:15:00,MG Road,Jayanagar,2.81,1.0,92.0,2026-01-30 23:23:00
2879,243,2026-01-30 23:30:00,Jayanagar,Koramangala,11.09,1.5,325.0,2026-01-31 00:03:00
2880,165,2026-01-30 23:45:00,Whitefield,Indiranagar,24.53,1.0,418.0,2026-01-31 00:58:00
2881,176,2026-01-31 00:00:00,Jayanagar,Koramangala,4.54,1.2,142.0,2026-01-31 00:13:00
2882,299,2026-01-31 00:15:00,MG Road,Koramangala,4.34,1.2,138.0,2026-01-31 00:28:00
2883,243,2026-01-31 00:30:00,Jayanagar,Koramangala,19.28,1.0,339.0,2026-01-31 01:27:00
2884,505,2026-01-31 00:45:00,Indiranagar,Koramangala,9.18,1.0,188.0,2026-01-31 01:12:00
2885,503,2026-01-31 01:00:00,MG Road,Jayanagar,18.5,1.0,328.0,2026-01-31 01:55:00
2886,416,2026-01-31 01:15:00,Jayanagar,Indiranagar,6.6,1.0,149.0,2026-01-31 01:34:00
2887,193,2026-01-31 01:30:00,Koramangala,Koramangala,12.58,1.0,239.0,2026-01-31 02:07:00
2888,573,2026-01-31 01:45:00,Jayanagar,Jayanagar,8.1,2.0,343.0,2026-01-31 02:09:00
2889,517,2026-01-31 02:00:00,Indiranagar,Whitefield,12.39,1.0,236.0,2026-01-31 02:37:00
2890,405,2026-01-31 02:15:00,Whitefield,Koramangala,19.69,1.5,518.0,2026-01-31 03:14:00
2891,324,2026-01-31 02:30:00,Whitefield,Jayanagar,19.53,1.0,343.0,2026-01-31 03:28:00
2892,597,2026-01-31 02:45:00,Whitefield,MG Road,13.86,1.5,387.0,2026-01-31 03:26:00
2893,391,2026-01-31 03:00:00,Koramangala,Whitefield,23.35,1.2,480.0,2026-01-31 04:10:00
2894,528,2026-01-31 03:15:00,Indiranagar,Indiranagar,8.07,1.5,257.0,2026-01-31 03:39:00
2895,202,2026-01-31 03:30:00,MG Road,Koramangala,7.53,1.0,163.0,2026-01-31 03:52:00
2896,574,2026-01-31 03:45:00,Whitefield,Koramangala,16.12,1.0,292.0,2026-01-31 04:33:00
2897,367,2026-01-31 04:00:00,Indiranagar,Jayanagar,16.29,1.0,294.0,2026-01-31 04:48:00
2898,455,2026-01-31 04:15:00,Jayanagar,Indiranagar,3.07,1.2,115.0,2026-01-31 04:24:00
2899,556,2026-01-31 04:30:00,Koramangala,MG Road,15.98,1.5,435.0,2026-01-31 05:17:00
2900,210,2026-01-31 04:45:00,Indiranagar,Whitefield,10.61,1.0,209.0,2026-01-31 05:16:00
2901,562,2026-01-31 05:00:00,Indiranagar,Indiranagar,19.19,1.5,507.0,2026-01-31 05:57:00
2902,430,2026-01-31 05:15:00,MG Road,Koramangala,20.59,1.5,538.0,2026-01-31 06:16:00
2903,550,2026-01-31 05:30:00,Indiranagar,Jayanagar,14.7,1.0,270.0,2026-01-31 06:14:00
2904,530,2026-01-31 05:45:00,MG Road,MG Road,2.04,1.0,81.0,2026-01-31 05:51:00
2905,365,2026-01-31 06:00:00,Koramangala,Jayanagar,16.64,1.5,449.0,2026-01-31 06:49:00
2906,103,2026-01-31 06:15:00,Koramangala,Whitefield,19.22,1.0,338.0,2026-01-31 07:12:00
2907,185,2026-01-31 06:30:00,Jayanagar,Indiranagar,7.73,1.5,249.0,2026-01-31 06:53:00
2908,382,2026-01-31 06:45:00,MG Road,Jayanagar,12.69,1.5,361.0,2026-01-31 07:23:00
2909,428,2026-01-31 07:00:00,MG Road,Jayanagar,24.21,1.0,413.0,2026-01-31 08:12:00
2910,404,2026-01-31 07:15:00,Whitefield,Koramangala,8.86,1.2,219.0,2026-01-31 07:41:00
2911,550,2026-01-31 07:30:00,Whitefield,Jayanagar,7.13,1.0,157.0,2026-01-31 07:51:00
2912,554,2026-01-31 07:45:00,Jayanagar,MG Road,6.85,1.5,229.0,2026-01-31 08:05:00
2913,512,2026-01-31 08:00:00,Koramangala,Indiranagar,14.85,1.0,273.0,2026-01-31 08:44:00
2914,217,2026-01-31 08:15:00,Whitefield,Whitefield,23.85,1.0,408.0,2026-01-31 09:26:00
2915,321,2026-01-31 08:30:00,Indiranagar,Jayanagar,16.0,1.5,435.0,2026-01-31 09:18:00
2916,254,2026-01-31 08:45:00,Koramangala,MG Road,8.98,1.0,185.0,2026-01-31 09:11:00
2917,253,2026-01-31 09:00:00,Indiranagar,Whitefield,16.69,1.2,360.0,2026-01-31 09:50:00
2918,112,2026-01-31 09:15:00,MG Road,MG Road,16.37,1.0,296.0,2026-01-31 10:04:00
2919,233,2026-01-31 09:30:00,Koramangala,Jayanagar,15.73,1.0,286.0,2026-01-31 10:17:00
2920,582,2026-01-31 09:45:00,Jayanagar,Jayanagar,5.67,1.2,162.0,2026-01-31 10:02:00
2921,404,2026-01-31 10:00:00,MG Road,Indiranagar,16.6,1.0,299.0,2026-01-31 10:49:00
2922,393,2026-01-31 10:15:00,MG Road,Koramangala,11.89,2.0,457.0,2026-01-31 10:50:00
2923,563,2026-01-31 10:30:00,Indiranagar,MG Road,2.43,1.0,86.0,2026-01-31 10:37:00
2924,400,2026-01-31 10:45:00,MG Road,Koramangala,14.41,1.0,266.0,2026-01-31 11:28:00
2925,328,2026-01-31 11:00:00,Whitefield,Koramangala,24.75,1.0,421.0,2026-01-31 12:14:00
2926,371,2026-01-31 11:15:00,Koramangala,Whitefield,10.04,1.2,241.0,2026-01-31 11:45:00
2927,143,2026-01-31 11:30:00,Whitefield,Whitefield,24.21,1.0,413.0,2026-01-31 12:42:00
2928,532,2026-01-31 11:45:00,Indiranagar,MG Road,4.21,1.0,113.0,2026-01-31 11:57:00
2929,443,2026-01-31 12:00:00,Indiranagar,Koramangala,18.85,1.5,499.0,2026-01-31 12:56:00
2930,426,2026-01-31 12:15:00,Koramangala,Indiranagar,4.63,1.0,119.0,2026-01-31 12:28:00
2931,402,2026-01-31 12:30:00,MG Road,Koramangala,8.29,1.0,174.0,2026-01-31 12:54:00
2932,598,2026-01-31 12:45:00,Jayanagar,Whitefield,15.13,1.0,277.0,2026-01-31 13:30:00
2933,464,2026-01-31 13:00:00,Indiranagar,Koramangala,15.63,1.0,284.0,2026-01-31 13:46:00
2934,479,2026-01-31 13:15:00,Koramangala,Jayanagar,19.83,1.0,347.0,2026-01-31 14:14:00
2935,527,2026-01-31 13:30:00,Jayanagar,Jayanagar,16.15,1.0,292.0,2026-01-31 14:18:00
2936,593,2026-01-31 13:45:00,MG Road,Indiranagar,15.65,1.0,285.0,2026-01-31 14:31:00
2937,121,2026-01-31 14:00:00,Indiranagar,MG Road,22.98,1.0,395.0,2026-01-31 15:08:00
2938,507,2026-01-31 14:15:00,Koramangala,Koramangala,12.4,1.0,236.0,2026-01-31 14:52:00
2939,207,2026-01-31 14:30:00,Koramangala,Jayanagar,7.18,1.2,189.0,2026-01-31 14:51:00
2940,436,2026-01-31 14:45:00,Koramangala,MG Road,5.72,1.2,163.0,2026-01-31 15:02:00
2941,403,2026-01-31 15:00:00,Indiranagar,Jayanagar,11.2,1.0,218.0,2026-01-31 15:33:00
2942,217,2026-01-31 15:15:00,Jayanagar,MG Road,18.39,1.5,489.0,2026-01-31 16:10:00
2943,224,2026-01-31 15:30:00,Koramangala,MG Road,2.98,1.5,142.0,2026-01-31 15:38:00
2944,499,2026-01-31 15:45:00,MG Road,Jayanagar,4.97,2.0,249.0,2026-01-31 15:59:00
2945,381,2026-01-31 16:00:00,Koramangala,Whitefield,4.44,1.0,117.0,2026-01-31 16:13:00
2946,392,2026-01-31 16:15:00,Jayanagar,MG Road,15.46,1.2,338.0,2026-01-31 17:01:00
2947,303,2026-01-31 16:30:00,Indiranagar,Koramangala,7.59,1.0,164.0,2026-01-31 16:52:00
2948,151,2026-01-31 16:45:00,Koramangala,Jayanagar,5.82,1.5,206.0,2026-01-31 17:02:00
2949,371,2026-01-31 17:00:00,Koramangala,Whitefield,15.63,1.0,284.0,2026-01-31 17:46:00
2950,424,2026-01-31 17:15:00,MG Road,Jayanagar,19.51,1.0,343.0,2026-01-31 18:13:00
2951,377,2026-01-31 17:30:00,MG Road,Indiranagar,9.64,1.0,195.0,2026-01-31 17:58:00
2952,241,2026-01-31 17:45:00,Koramangala,Koramangala,15.3,1.0,280.0,2026-01-31 18:30:00
2953,570,2026-01-31 18:00:00,Koramangala,Indiranagar,4.26,1.0,114.0,2026-01-31 18:12:00
2954,375,2026-01-31 18:15:00,MG Road,MG Road,23.51,1.0,403.0,2026-01-31 19:25:00
2955,390,2026-01-31 18:30:00,Jayanagar,MG Road,9.75,1.0,196.0,2026-01-31 18:59:00
2956,434,2026-01-31 18:45:00,Whitefield,Indiranagar,24.94,1.5,636.0,2026-01-31 19:59:00
2957,481,2026-01-31 19:00:00,Whitefield,Indiranagar,24.51,1.5,626.0,2026-01-31 20:13:00
2958,552,2026-01-31 19:15:00,Koramangala,MG Road,19.91,1.0,349.0,2026-01-31 20:14:00
2959,596,2026-01-31 19:30:00,MG Road,Whitefield,2.46,1.0,87.0,2026-01-31 19:37:00
2960,473,2026-01-31 19:45:00,Indiranagar,Koramangala,14.5,1.0,268.0,2026-01-31 20:28:00
2961,152,2026-01-31 20:00:00,Indiranagar,Jayanagar,4.0,1.0,110.0,2026-01-31 20:12:00
2962,594,2026-01-31 20:15:00,Whitefield,Indiranagar,22.59,1.0,389.0,2026-01-31 21:22:00
2963,127,2026-01-31 20:30:00,Jayanagar,Koramangala,20.16,1.0,352.0,2026-01-31 21:30:00
2964,257,2026-01-31 20:45:00,Whitefield,Jayanagar,24.36,1.2,498.0,2026-01-31 21:58:00
2965,339,2026-01-31 21:00:00,Koramangala,Jayanagar,15.99,1.0,290.0,2026-01-31 21:47:00
2966,256,2026-01-31 21:15:00,Jayanagar,Indiranagar,14.01,1.0,260.0,2026-01-31 21:57:00
2967,391,2026-01-31 21:30:00,Indiranagar,Whitefield,13.94,1.0,259.0,2026-01-31 22:11:00
2968,236,2026-01-31 21:45:00,MG Road,Whitefield,10.89,1.0,213.0,2026-01-31 22:17:00
2969,244,2026-01-31 22:00:00,MG Road,Koramangala,12.78,1.2,290.0,2026-01-31 22:38:00
2970,206,2026-01-31 22:15:00,Koramangala,Koramangala,16.61,1.0,299.0,2026-01-31 23:04:00
2971,520,2026-01-31 22:30:00,Whitefield,MG Road,23.46,1.0,402.0,2026-01-31 23:40:00
2972,258,2026-01-31 22:45:00,Koramangala,Whitefield,15.71,1.2,343.0,2026-01-31 23:32:00
2973,246,2026-01-31 23:00:00,MG Road,Koramangala,21.71,1.0,376.0,2026-02-01 00:05:00
2974,102,2026-01-31 23:15:00,Indiranagar,MG Road,21.84,1.0,378.0,2026-02-01 00:20:00
2975,533,2026-01-31 23:30:00,MG Road,Jayanagar,13.93,1.0,259.0,2026-02-01 00:11:00
2976,177,2026-01-31 23:45:00,Jayanagar,Koramangala,9.99,1.0,200.0,2026-02-01 00:14:00
2977,232,2026-02-01 00:00:00,MG Road,MG Road,16.71,1.0,301.0,2026-02-01 00:50:00
2978,190,2026-02-01 00:15:00,MG Road,Whitefield,12.26,1.2,281.0,2026-02-01 00:51:00
2979,445,2026-02-01 00:30:00,Jayanagar,Jayanagar,3.87,1.0,108.0,2026-02-01 00:41:00
2980,450,2026-02-01 00:45:00,Whitefield,Koramangala,10.69,1.0,210.0,2026-02-01 01:17:00
2981,559,2026-02-01 01:00:00,MG Road,Whitefield,24.86,1.5,634.0,2026-02-01 02:14:00
2982,363,2026-02-01 01:15:00,Koramangala,Jayanagar,3.12,1.0,97.0,2026-02-01 01:24:00
2983,451,2026-02-01 01:30:00,MG Road,Indiranagar,18.02,2.0,641.0,2026-02-01 02:24:00
2984,208,2026-02-01 01:45:00,Koramangala,Whitefield,21.35,1.0,370.0,2026-02-01 02:49:00
